NCT ID;Title;Status;Phase;Study Type;Enrollment;Conditions
NCT02641639;FOCUS: PCC + Bevacizumab + CA4P Versus PCC + Bevacizumab + Placebo for Subjects With Platinum Resistant Ovarian Cancer;TERMINATED;['PHASE2', 'PHASE3'];INTERVENTIONAL;91.0;['Platinum Resistant Ovarian Cancer']
NCT03574779;A Study to Evaluate the Efficacy and Safety of Novel Treatment Combinations in Participants With Ovarian Cancer;RECRUITING;['PHASE1', 'PHASE2'];INTERVENTIONAL;125.0;['Ovarian Neoplasms']
NCT00980239;HAI Irinotecan + IV Bevacizumab, Bevacizumab & Oxaliplatin or Bevacizumab & Cetuximab in Advanced Cancers Metastatic to Liver;COMPLETED;['PHASE1'];INTERVENTIONAL;115.0;['Liver Cancer', 'Advanced Cancer']
NCT00945139;Study of Bevacizumab/Doxil in Treatment of Platinum-Resistant/Refractory Ovarian Cancer (CA);COMPLETED;['PHASE2'];INTERVENTIONAL;46.0;['Ovarian Cancer']
NCT00019539;Monoclonal Antibody Therapy in Treating Patients With Advanced Kidney Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;;['Stage IV Renal Cell Cancer', 'Recurrent Renal Cell Cancer']
NCT00653939;A Safety and Efficacy Study of Carboplatin, Paclitaxel, Bevacizumab and CA4P in Non-Small Cell Lung Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;63.0;['Tumors']
NCT00401817;Bevacizumab + CHOP-Rituximab in Untreated Mantle Cell Lymphoma;COMPLETED;['PHASE2'];INTERVENTIONAL;11.0;['Untreated Mantle Cell Lymphoma']
NCT03272217;Atezolizumab With Bevacizumab in Previously Untreated Metastatic/Unresectable Urothelial Cancer;TERMINATED;['PHASE2'];INTERVENTIONAL;16.0;['Urothelial Carcinoma']
NCT01115517;Safety Study of Avastin Used as Adjunctive Therapy in Pterygium Surgery;COMPLETED;['PHASE2'];INTERVENTIONAL;51.0;['Pterygium']
NCT05007106;MK-7684A With or Without Other Anticancer Therapies in Participants With Selected Solid Tumors (MK-7684A-005) (KEYVIBE-005);RECRUITING;['PHASE2'];INTERVENTIONAL;610.0;['Uterine Cervical Neoplasms', 'Endometrial Neoplasms', 'Squamous Cell Carcinoma of Head and Neck', 'Gallbladder Neoplasms', 'Cholangiocarcinoma', 'Esophageal Neoplasms', 'Triple Negative Breast Neoplasms', 'Hepatocellular Carcinoma', 'Urinary Bladder Neoplasms', 'Ovarian Neoplasms', 'Stomach Neoplasms']
NCT05480306;Phase 2 Study of DKN-01 in Colorectal Cancer;RECRUITING;['PHASE2'];INTERVENTIONAL;150.0;['Colorectal Cancer', 'Colorectal Adenocarcinoma', 'Colo-rectal Cancer', 'Colorectal Cancer Metastatic']
NCT00257608;A Study Comparing Bevacizumab Therapy With or Without Erlotinib for First-Line Treatment of Non-Small Cell Lung Cancer (ATLAS);COMPLETED;['PHASE3'];INTERVENTIONAL;1145.0;['Non-Small Cell Lung Cancer']
NCT00055809;Bevacizumab and PEG-Interferon Alfa-2b in Treating Patients With Metastatic or Unresectable Carcinoid Tumors;COMPLETED;['PHASE2'];INTERVENTIONAL;44.0;['Metastatic Gastrointestinal Carcinoid Tumor', 'Recurrent Gastrointestinal Carcinoid Tumor', 'Regional Gastrointestinal Carcinoid Tumor']
NCT02753127;A Study of Napabucasin (BBI-608) in Combination With FOLFIRI in Adult Patients With Previously Treated Metastatic Colorectal Cancer;COMPLETED;['PHASE3'];INTERVENTIONAL;1253.0;['Colorectal Cancer']
NCT00116506;Study of Bevacizumab, Erlotinib, FOLFOX for Patients With Untreated Metastatic Colorectal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;35.0;['Colorectal Cancer', 'Neoplasm Metastasis']
NCT00450827;Iodine I 131 Monoclonal Antibody 3F8 and Bevacizumab in Treating Patients With Relapsed or Refractory Neuroblastoma;COMPLETED;['PHASE1'];INTERVENTIONAL;25.0;['Neuroblastoma']
NCT00095706;Treatment of HER2-Positive Metastatic Breast Cancer With Herceptin and Bevacizumab (Antibodies Against HER2 and VEGF);COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;50.0;['Breast Cancer']
NCT01112527;PF-00299804 in Adult Patients With Relapsed/Recurrent Glioblastoma;COMPLETED;['PHASE2'];INTERVENTIONAL;58.0;['Glioblastoma', 'GBM', 'Glioblastoma Multiforme']
NCT00404404;ABI-007 and Bevacizumab in Treating Women With Recurrent or Metastatic Breast Cancer;UNKNOWN;['PHASE2'];INTERVENTIONAL;35.0;['Breast Cancer']
NCT02010606;Phase I Study of a Dendritic Cell Vaccine for Patients With Either Newly Diagnosed or Recurrent Glioblastoma;COMPLETED;['PHASE1'];INTERVENTIONAL;39.0;['Glioblastoma', 'Glioblastoma Multiforme', 'Glioma', 'Astrocytoma', 'Brain Tumor']
NCT01186406;Gliadel, XRT, Temodar, Avastin Followed by Avastin, Temodar for Newly Diagnosed Glioblastoma Multiforme (GBM);TERMINATED;['PHASE2'];INTERVENTIONAL;41.0;['Glioblastoma Multiforme', 'Gliosarcoma']
NCT00597506;Expanded Cohort for Metastatic Colorectal Cancer (MCRC) Using Bevacizumab + Everolimus;COMPLETED;['PHASE2'];INTERVENTIONAL;50.0;['Colorectal Adenocarcinoma']
NCT00891527;Pilot Study Using Avastin and Gleevec to Treat the Progression of Intraluminal Pulmonary Vein Stenosis;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;50.0;['Pulmonary Veno Occlusive Disease']
NCT00569127;Octreotide Acetate and Recombinant Interferon Alfa-2b or Bevacizumab in Treating Patients With Metastatic or Locally Advanced, High-Risk Neuroendocrine Tumor;ACTIVE_NOT_RECRUITING;['PHASE3'];INTERVENTIONAL;427.0;['Carcinoid Tumor', 'Colorectal Neuroendocrine Tumor G1', 'Gastric Neuroendocrine Tumor G1', 'Neuroendocrine Neoplasm', 'Neuroendocrine Tumor G2']
NCT00538005;Sorafenib, Bevacizumab, and Oxaliplatin in Treating Patients With Metastatic Malignant Melanoma;UNKNOWN;['PHASE1', 'PHASE2'];INTERVENTIONAL;54.0;['Melanoma (Skin)']
NCT01582152;Phase I/II Bevacizumab Versus Bevacizumab Plus TPI 287 for Recurrent Glioblastoma;TERMINATED;['PHASE1', 'PHASE2'];INTERVENTIONAL;12.0;['Brain Neoplasms', 'Central Nervous System Neoplasms']
NCT00626405;Bevacizumab and Temozolomide or Bevacizumab and Paclitaxel Albumin-Stabilized Nanoparticle Formulation and Carboplatin in Treating Patients With Stage IV Malignant Melanoma That Cannot Be Removed by Surgery;COMPLETED;['PHASE2'];INTERVENTIONAL;95.0;['Melanoma (Skin)']
NCT00405405;Phase I of Biologics and Chemoradiation Therapy for Advanced Head and Neck Cancer;COMPLETED;['PHASE1'];INTERVENTIONAL;13.0;['Head and Neck Cancer', 'Parotid Gland Cancer', 'Thyroid Gland Cancer', 'Melanoma', 'Stage IV Head and Neck Cancer']
NCT00234052;Carboplatin, Pemetrexed Disodium, and Bevacizumab in Treating Patients With Stage IIIB, Stage IV, or Recurrent Non-Small Cell Lung Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;51.0;['Lung Cancer']
NCT05109052;Trial of PXS-5505 Combined With First Line Atezolizumab Plus Bevacizumab For Treating Patients With Unresectable Hepatocellular Carcinoma;WITHDRAWN;['PHASE1', 'PHASE2'];INTERVENTIONAL;0.0;['Hepatocellular Carcinoma', 'Cancer of Liver']
NCT00943826;A Study of Bevacizumab (Avastin®) in Combination With Temozolomide and Radiotherapy in Participants With Newly Diagnosed Glioblastoma;COMPLETED;['PHASE3'];INTERVENTIONAL;921.0;['Glioblastoma']
NCT05249426;A Study to Test Whether Different Combinations of BI 765063, Ezabenlimab, Chemotherapy, Cetuximab, and BI 836880 Help People With Head and Neck Cancer or Liver Cancer;RECRUITING;['PHASE1'];INTERVENTIONAL;45.0;['Head and Neck Squamous Cell Carcinoma (HNSCC)']
NCT05281471;Efficacy & Safety of Olvi-Vec and Platinum-doublet + Bevacizumab Compared to Platinum-doublet + Bevacizumab in Platinum-Resistant/Refractory Ovarian Cancer (OnPrime, GOG-3076);RECRUITING;['PHASE3'];INTERVENTIONAL;186.0;['Platinum-resistant Ovarian Cancer', 'Platinum-refractory Ovarian Cancer', 'Fallopian Tube Cancer', 'Primary Peritoneal Cancer', 'High-grade Serous Ovarian Cancer', 'Endometrioid Ovarian Cancer', 'Ovarian Clear Cell Carcinoma']
NCT01871571;Bevacizumab, Fluorouracil, Leucovorin Calcium, and Oxaliplatin Before Surgery in Treating Patients With Stage II-III Rectal Cancer;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;17.0;['Mucinous Adenocarcinoma of the Rectum', 'Signet Ring Adenocarcinoma of the Rectum', 'Stage IIA Rectal Cancer', 'Stage IIB Rectal Cancer', 'Stage IIC Rectal Cancer', 'Stage IIIA Rectal Cancer', 'Stage IIIB Rectal Cancer', 'Stage IIIC Rectal Cancer']
NCT01121939;Combination of Bevacizumab, Pertuzumab, and Sandostatin for Adv. Neuroendocrine Cancers;COMPLETED;['PHASE2'];INTERVENTIONAL;43.0;['Neuroendocrine Carcinoma']
NCT04524871;A Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Advanced Liver Cancers (Morpheus-Liver);RECRUITING;['PHASE1', 'PHASE2'];INTERVENTIONAL;400.0;['Advanced Liver Cancers']
NCT01339039;Plerixafor (AMD3100) and Bevacizumab for Recurrent High-Grade Glioma;TERMINATED;['PHASE1'];INTERVENTIONAL;26.0;['High Grade Glioma: Glioblastoma (GBM)', 'High Grade Glioma: Gliosarcoma', 'Anaplastic Astrocytoma (AA)', 'Anaplastic Oligodendroglioma (AO)', 'Mixed Anaplastic Oligoastrocytoma (AOA)']
NCT02663271;TTFields and Pulsed Bevacizumab for Recurrent Glioblastoma;TERMINATED;['PHASE2'];INTERVENTIONAL;10.0;['Glioblastoma Multiforme', 'Glioblastoma', 'Malignant Glioma', 'GBM']
NCT02794571;Safety and Pharmacokinetics (PK) of Escalating Doses of Tiragolumab as a Single Agent and in Combination With Atezolizumab and/or Other Anti-Cancer Therapies in Locally Advanced or Metastatic Tumors;ACTIVE_NOT_RECRUITING;['PHASE1'];INTERVENTIONAL;518.0;['Advanced/Metastatic Tumors']
NCT05620771;Therasphere® and Systemic Therapy for Patients With Hepatocellular Carcinoma That is High-risk;RECRUITING;['PHASE2'];INTERVENTIONAL;84.0;['Hepatocellular Carcinoma']
NCT00127920;Pilot Study of Taxol, Carboplatin, and Bevacizumab in Advanced Stage Ovarian Carcinoma Patients;COMPLETED;['PHASE2'];INTERVENTIONAL;20.0;['Ovarian Neoplasms']
NCT00906516;Neuradiab® Combined With Bevacizumab (Avastin) Therapy in Patients With Recurrent Glioblastoma Multiforme;UNKNOWN;['PHASE2'];INTERVENTIONAL;60.0;['Brain Tumors']
NCT01086345;Radiosurgery Plus Bevacizumab in Glioblastoma;TERMINATED;['EARLY_PHASE1'];INTERVENTIONAL;9.0;['Glioblastoma', 'Gliosarcoma', 'Brain Tumor']
NCT00876993;Study of Irinotecan and Bevacizumab With Temozolomide in Refractory/Relapsed Central Nervous System (CNS) Tumors;COMPLETED;['PHASE1'];INTERVENTIONAL;26.0;['Central Nervous System Tumors']
NCT00845039;A Study of Irinotecan and Cetuximab With or Without IMC-A12 for Treatment of Participants With Colon or Rectum Cancer Who Got Worse After Their First Treatment With Oxaliplatin and Bevacizumab;TERMINATED;['PHASE2'];INTERVENTIONAL;4.0;['Colon Cancer', 'Rectal Cancer']
NCT01433991;A Study of E7050 in Combination With E7080 in Participants With Advanced Solid Tumors (Dose Escalation) and in Participants With Recurrent Glioblastoma or Unresectable Stage III or Stage IV Melanoma After Prior Systemic Therapy (Expansion Cohort and Phase 2);TERMINATED;['PHASE1', 'PHASE2'];INTERVENTIONAL;30.0;['Advanced Solid Tumors']
NCT04753216;Irinotecan Liposome and Bevacizumab for the Treatment of Platinum Resistant, Recurrent, or Refractory Ovarian, Fallopian Tube, or Primary Peritoneal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;3.0;['Platinum-Resistant Fallopian Tube Carcinoma', 'Platinum-Resistant Ovarian Carcinoma', 'Platinum-Resistant Primary Peritoneal Carcinoma', 'Recurrent Fallopian Tube Carcinoma', 'Recurrent Ovarian Carcinoma', 'Recurrent Primary Peritoneal Carcinoma', 'Refractory Fallopian Tube Carcinoma', 'Refractory Ovarian Carcinoma', 'Refractory Primary Peritoneal Carcinoma']
NCT00390416;Study of Docetaxel, Cisplatin, and Fluorouracil (Modified DCF) With Bevacizumab in Patients With Unresectable or Metastatic Gastroesophageal Adenocarcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;48.0;['Stomach Neoplasms', 'Esophageal Neoplasms']
NCT00651482;Treatment of Refractory Metastatic Renal Cell Carcinoma With Bevacizumab and RAD001 (Everolimus);TERMINATED;['PHASE2'];INTERVENTIONAL;10.0;['Kidney Neoplasms', 'Kidney (Renal Cell) Cancer']
NCT00394082;ABI-007 In Combination With Bevacizumab in Women With Metastatic Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;50.0;['Metastatic Breast Cancer']
NCT01380782;BIBF 1120 for Recurrent High-Grade Gliomas;COMPLETED;['PHASE2'];INTERVENTIONAL;37.0;['Glioblastoma', 'Gliosarcoma', 'Anaplastic Astrocytoma', 'Anaplastic Oligodendroglioma', 'Anaplastic Oligoastrocytoma']
NCT01765582;Sequential and Concurrent FOLFOXIRI/Bevacizumab Regimens Versus FOLFOX/Bevacizumab in First-Line Metastatic Colorectal Cancer;TERMINATED;['PHASE2'];INTERVENTIONAL;280.0;['Colorectal Neoplasms']
NCT04486352;A Study of Targeted Agents for Patients With Recurrent or Persistent Endometrial Cancer;RECRUITING;['PHASE1', 'PHASE2'];INTERVENTIONAL;148.0;['Endometrial Cancer']
NCT00410605;Bevacizumab, Lenalidomide, and Dexamethasone in Patients With Relapsed or Refractory Stage II or III Multiple Myeloma;COMPLETED;['PHASE2'];INTERVENTIONAL;39.0;['Multiple Myeloma in Relapse', 'Stage II Multiple Myeloma', 'Stage III Multiple Myeloma']
NCT02076152;FMISO PET Study of Glioblastoma;COMPLETED;['NA'];INTERVENTIONAL;11.0;['Recurrent Glioblastoma']
NCT03178552;A Study to Evaluate the Efficacy and Safety of Multiple Targeted Therapies as Treatments for Participants With Non-Small Cell Lung Cancer (NSCLC);RECRUITING;['PHASE2', 'PHASE3'];INTERVENTIONAL;1000.0;['Non-Small Cell Lung Cancer']
NCT00407563;Bevacizumab With Abraxane in Patients With Recurrent Ovarian/ Peritoneal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;48.0;['Epithelial Ovarian Cancer', 'Primary Peritoneal Carcinoma']
NCT00118105;S0408: Capecitabine, Oxaliplatin, and Bevacizumab in Pts Undergoing Surgery for Liver Mets From Colorectal Cancer;WITHDRAWN;['PHASE2'];INTERVENTIONAL;0.0;['Colorectal Cancer', 'Metastatic Cancer']
NCT02574663;TGR-1202 Alone and in Combination With Either Nab-paclitaxel + Gemcitabine or With FOLFOX in Patients With Select Relapsed or Refractory Solid Tumors;COMPLETED;['PHASE1'];INTERVENTIONAL;66.0;['Pancreatic Cancer', 'Colorectal Cancer', 'Rectal Cancer', 'Gastric Cancer', 'Esophageal Cancer', 'Gastrointestinal Stromal Tumor (GIST)']
NCT00955305;Paclitaxel, Carboplatin, and Bevacizumab With or Without Cixutumumab in Treating Patients With Stage IV or Recurrent Non-small Cell Lung Cancer;TERMINATED;['PHASE2'];INTERVENTIONAL;175.0;['Large Cell Lung Carcinoma', 'Lung Adenocarcinoma', 'Recurrent Non-Small Cell Lung Carcinoma', 'Stage IV Non-Small Cell Lung Cancer', 'Bronchioloalveolar Lung Carcinoma']
NCT01627249;Comparative Effectiveness Study of Intravitreal Aflibercept, Bevacizumab, and Ranibizumab for Diabetic Macular Edema;COMPLETED;['PHASE3'];INTERVENTIONAL;660.0;['Diabetic Macular Edema']
NCT01972763;Ranibizumab for Recalcitrant Wet Age-related Macular Degeneration in Eyes Previously Switched From Bevacizumab and/or Ranibizumab to Aflibercept.;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;12.0;['Recalcitrant Wet Age-related Macular Degeneration']
NCT05063552;Testing the Use of Investigational Drugs Atezolizumab and/or Bevacizumab With or Without Standard Chemotherapy in the Second-Line Treatment of Advanced-Stage Head and Neck Cancers;RECRUITING;['PHASE2', 'PHASE3'];INTERVENTIONAL;430.0;['Clinical Stage IV HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8', 'Metastatic Head and Neck Squamous Cell Carcinoma', 'Metastatic Hypopharyngeal Squamous Cell Carcinoma', 'Metastatic Laryngeal Squamous Cell Carcinoma', 'Metastatic Lip and Oral Cavity Carcinoma', 'Metastatic Nasal Cavity Squamous Cell Carcinoma', 'Metastatic Nasopharyngeal Squamous Cell Carcinoma', 'Metastatic Pharyngeal Squamous Cell Carcinoma', 'Metastatic Sinonasal Squamous Cell Carcinoma', 'Recurrent Head and Neck Squamous Cell Carcinoma', 'Recurrent Hypopharyngeal Squamous Cell Carcinoma', 'Recurrent Laryngeal Squamous Cell Carcinoma', 'Recurrent Lip and Oral Cavity Squamous Cell Carcinoma', 'Recurrent Nasopharyngeal Squamous Cell Carcinoma', 'Recurrent Pharyngeal Squamous Cell Carcinoma', 'Recurrent Sinonasal Squamous Cell Carcinoma', 'Stage IV Hypopharyngeal Carcinoma AJCC v8', 'Stage IV Laryngeal Cancer AJCC v8', 'Stage IV Lip and Oral Cavity Cancer AJCC v8', 'Stage IV Nasopharyngeal Carcinoma AJCC v8', 'Stage IV Oropharyngeal (p16-Negative) Carcinoma AJCC v8', 'Stage IV Sinonasal Cancer AJCC v8']
NCT05185505;Atezolizumab and Bevacizumab Pre-Liver Transplantation for Patients With Hepatocellular Carcinoma Beyond Milan Criteria;RECRUITING;['PHASE4'];INTERVENTIONAL;24.0;['Hepatocellular Carcinoma', 'Hepatocellular Cancer']
NCT00636805;Aloxi for Prevention of Chemotherapy Induced Nausea and Vomiting in Malignant Glioma Patients Receiving Irinotecan With Bevacizumab;TERMINATED;['PHASE2'];INTERVENTIONAL;63.0;['Brain Cancer']
NCT02511405;A Phase 3, Pivotal Trial of VB-111 Plus Bevacizumab vs. Bevacizumab in Patients With Recurrent Glioblastoma (GLOBE);COMPLETED;['PHASE3'];INTERVENTIONAL;252.0;['Glioblastoma']
NCT03555149;A Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Metastatic Colorectal Cancer (Morpheus-CRC);TERMINATED;['PHASE1', 'PHASE2'];INTERVENTIONAL;96.0;['Colorectal Cancer']
NCT01007552;A Study of Gemcitabine, Capecitabine and Bevacizumab to Treat Cancer of the Gall Bladder or Bile Ducts;COMPLETED;['PHASE2'];INTERVENTIONAL;50.0;['Cholangiocarcinoma']
NCT02606305;Study of Mirvetuximab Soravtansine in Combination With Bevacizumab, Carboplatin, Pegylated Liposomal Doxorubicin, Pembrolizumab, or Bevacizumab + Carboplatin in Participants With Folate Receptor Alpha (FRα) Positive Advanced Epithelial Ovarian Cancer, Primary Peritoneal, or Fallopian Tube Cancer;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;264.0;['Epithelial Ovarian Cancer', 'Primary Peritoneal Cancer', 'Fallopian Tube Cancer']
NCT01989052;Ph 1/2 CTO With Lomustine for Bevacizumab-Naive Recurrent Glioma;TERMINATED;['PHASE1'];INTERVENTIONAL;9.0;['Malignant Glioma (WHO Grade III or IV)']
NCT00403052;A Study of 1018 Immunostimulatory Sequence (ISS) Administered With Irinotecan and Cetuximab to Treat Patients With Previously Treated Metastatic Colorectal Cancer;TERMINATED;['PHASE1'];INTERVENTIONAL;14.0;['Colorectal Neoplasms']
NCT00271505;Avastin/Docetaxel/Carboplatin in Non-Small Cell Lung Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;43.0;['Non-Small Cell Lung Cancer']
NCT01736449;Role of Sub-Conjunctival Bevacizumab in Post Pterygium Excision Management;COMPLETED;['PHASE4'];INTERVENTIONAL;31.0;['Pterygium']
NCT00932152;Fulvestrant and Anastrozole as Consolidation Therapy in Postmenopausal Women With Advanced Non-small Cell Lung Cancer;TERMINATED;['PHASE2'];INTERVENTIONAL;3.0;['Non-small Cell Lung Cancer', 'Postmenopausal Women']
NCT00925652;Bevacizumab, Metronomic Chemotherapy (CM), Diet and Exercise After Preoperative Chemotherapy for Breast Cancer;TERMINATED;['PHASE2'];INTERVENTIONAL;55.0;['Breast Cancer']
NCT02343549;A Phase II Study of Optune (NovoTTF) in Combination With Bevacizumab (BEV) and Temozolomide (TMZ) in Patients With Newly Diagnosed Unresectable Glioblastoma (GBM);TERMINATED;['PHASE2'];INTERVENTIONAL;13.0;['Cancer of Brain and Nervous System']
NCT00324805;Chemotherapy With or Without Bevacizumab in Treating Patients With Stage IB, Stage II, or Stage IIIA Non-small Cell Lung Cancer That Was Removed By Surgery;ACTIVE_NOT_RECRUITING;['PHASE3'];INTERVENTIONAL;1501.0;['Stage IB Lung Non-Small Cell Carcinoma AJCC v7', 'Stage IIA Lung Non-Small Cell Carcinoma AJCC v7', 'Stage IIB Lung Non-Small Cell Carcinoma AJCC v7', 'Stage IIIA Lung Non-Small Cell Cancer AJCC v7']
NCT00226005;PTK787 in Patients With Advanced Metastatic Pancreatic Adenocarcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;67.0;['Neoplasm']
NCT00370552;A Trial of 2 Schedules of Ixabepilone Plus Bevacizumab and Paclitaxel Plus Bevacizumab for Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;136.0;['Metastatic Breast Cancer']
NCT00578149;Bevacizumab and Carboplatin/Paclitaxel and Radiation in Non-Small Cell Lung Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;45.0;['Non-Small Cell Lung Cancer']
NCT04837716;Ensartinib, Carboplatin, Pemetrexed and Bevacizumab for the Treatment of Stage IIIC or IV or Recurrent ALK-Positive Non-small Cell Lung Cancer;ACTIVE_NOT_RECRUITING;['PHASE1'];INTERVENTIONAL;12.0;['Metastatic Lung Non-Small Cell Carcinoma', 'Recurrent Lung Non-Small Cell Carcinoma', 'Stage IIIC Lung Cancer AJCC v8', 'Stage IV Lung Cancer AJCC v8', 'Stage IVA Lung Cancer AJCC v8', 'Stage IVB Lung Cancer AJCC v8']
